id,value
Consumer Services|Services-Misc. Amusement & Recreation|Live Nation Entertainment Inc. Common Stock(LYV)(18.023B),LYV
Consumer Services|Services-Misc. Amusement & Recreation|Madison Square Garden Entertainment Corp. Class A Common Stock(MSGE)(2.323B),MSGE
Consumer Services|Services-Misc. Amusement & Recreation|Madison Square Garden Sports Corp. Class A Common Stock (New)(MSGS)(4.481B),MSGS
Consumer Services|Services-Misc. Amusement & Recreation|Manchester United Ltd. Class A Ordinary Shares(MANU)(2.617B),MANU
Consumer Services|Services-Misc. Amusement & Recreation|NeoGames S.A. Ordinary Shares(NGMS)(0.742B),NGMS
Consumer Services|Services-Misc. Amusement & Recreation|Rush Street Interactive Inc. Class A Common Stock(RSI)(3.879B),RSI
Consumer Services|Services-Misc. Amusement & Recreation|SCWorx Corp. Common Stock(WORX)(0.025B),WORX
Consumer Services|Services-Misc. Amusement & Recreation|SeaWorld Entertainment Inc. Common Stock(SEAS)(2.856B),SEAS
Consumer Services|Services-Misc. Amusement & Recreation|Six Flags Entertainment Corporation New Common Stock(SIX)(3.402B),SIX
Consumer Services|Services-Misc. Amusement & Recreation|Super League Gaming Inc. Common Stock(SLGG)(0.056B),SLGG
Consumer Services|Services-Misc. Amusement & Recreation|Vail Resorts Inc. Common Stock(MTN)(11.874B),MTN
Consumer Services|Services-Misc. Amusement & Recreation|Walt Disney Company (The) Common Stock(DIS)(332.193B),DIS
Consumer Services|Services-Misc. Amusement & Recreation|Warner Music Group Corp. Class A Common Stock(WMG)(18.527B),WMG
Consumer Services|Telecommunications Equipment,NA
Consumer Services|Telecommunications Equipment|AYRO Inc. Common Stock(AYRO)(0.248B),AYRO
Consumer Services|Telecommunications Equipment|Boingo Wireless Inc. Common Stock(WIFI)(0.563B),WIFI
Consumer Services|Telecommunications Equipment|Calix Inc Common Stock(CALX)(2.128B),CALX
Consumer Services|Telecommunications Equipment|Cogent Communications Holdings Inc.(CCOI)(2.834B),CCOI
Consumer Services|Telecommunications Equipment|EchoStar  Corporation Common Stock(SATS)(2.216B),SATS
Consumer Services|Telecommunications Equipment|Globalstar Inc. Common Stock(GSAT)(3.725B),GSAT
Consumer Services|Telecommunications Equipment|Gogo Inc. Common Stock(GOGO)(1.120B),GOGO
Consumer Services|Telecommunications Equipment|New Providence Acquisition Corp. Class A Common Stock(NPA)(0.597B),NPA
Consumer Services|Telecommunications Equipment|New Providence Acquisition Corp. Unit(NPAUU)(0.000B),NPAUU
Consumer Services|Telecommunications Equipment|New Providence Acquisition Corp. Warrant(NPAWW)(0.000B),NPAWW
Consumer Services|Telecommunications Equipment|ORBCOMM Inc. Common Stock(ORBC)(0.637B),ORBC
Consumer Services|Telecommunications Equipment|Remark Holdings Inc. Common Stock(MARK)(0.338B),MARK
Consumer Services|Telecommunications Equipment|RigNet Inc. Common Stock(RNET)(0.221B),RNET
Consumer Services|Telecommunications Equipment|uCloudlink Group Inc. American Depositary Shares(UCL)(0.372B),UCL
Consumer Services|Television Services,NA
Consumer Services|Television Services|AMC Networks Inc. Class A Common Stock(AMCX)(2.082B),AMCX
Consumer Services|Television Services|Altice USA Inc. Class A Common Stock(ATUS)(16.141B),ATUS
Consumer Services|Television Services|Cable One Inc. Common Stock(CABO)(12.441B),CABO
Consumer Services|Television Services|Charter Communications Inc. Class A Common Stock New(CHTR)(126.304B),CHTR
Consumer Services|Television Services|Comcast Corporation Class A Common Stock(CMCSA)(240.759B),CMCSA
Consumer Services|Television Services|Comcast Holdings ZONES(CCZ)(0.000B),CCZ
Consumer Services|Television Services|DISH Network Corporation Class A Common Stock(DISH)(17.805B),DISH
Consumer Services|Television Services|Discovery Inc. Series A Common Stock(DISCA)(24.415B),DISCA
Consumer Services|Television Services|Discovery Inc. Series B Common Stock(DISCB)(26.159B),DISCB
Consumer Services|Television Services|Discovery Inc. Series C Common Stock(DISCK)(20.599B),DISCK
Consumer Services|Television Services|Hemisphere Media Group Inc. Class A Common Stock(HMTV)(0.438B),HMTV
Consumer Services|Television Services|Liberty Broadband Corporation Class A Common Stock(LBRDA)(35.293B),LBRDA
Consumer Services|Television Services|Liberty Broadband Corporation Class C Common Stock(LBRDK)(35.972B),LBRDK
Consumer Services|Television Services|Liberty Global plc Class B Ordinary Shares(LBTYB)(15.879B),LBTYB
Consumer Services|Television Services|Liberty Latin America Ltd. Class A Common Stock(LILA)(2.705B),LILA
Consumer Services|Television Services|Liberty Latin America Ltd. Class C Common Stock(LILAK)(2.666B),LILAK
Consumer Services|Television Services|MSG Networks Inc. Common Stock(MSGN)(0.908B),MSGN
Consumer Services|Television Services|Rogers Communication Inc. Common Stock(RCI)(22.409B),RCI
Consumer Services|Television Services|Roku Inc. Class A Common Stock(ROKU)(57.499B),ROKU
Consumer Services|Television Services|Shaw Communications Inc. Common Stock(SJR)(8.919B),SJR
Consumer Services|Television Services|WideOpenWest Inc. Common Stock(WOW)(1.211B),WOW
Consumer Services|Transportation Services,NA
Consumer Services|Transportation Services|Booking Holdings Inc. Common Stock(BKNG)(92.550B),BKNG
Consumer Services|Transportation Services|Daseke Inc. Common Stock(DSKE)(0.337B),DSKE
Consumer Services|Transportation Services|Daseke Inc. Warrant(DSKEW)(0.000B),DSKEW
Consumer Services|Transportation Services|Despegar.com Corp. Ordinary Shares(DESP)(0.962B),DESP
Consumer Services|Transportation Services|Diamond S Shipping Inc. Common Stock(DSSI)(0.328B),DSSI
Consumer Services|Transportation Services|Expedia Group Inc. Common Stock(EXPE)(22.548B),EXPE
Consumer Services|Transportation Services|GATX Corporation 5.625% Senior Notes due 2066(GMTA)(0.000B),GMTA
Consumer Services|Transportation Services|GATX Corporation Common Stock(GATX)(3.371B),GATX
Consumer Services|Transportation Services|Lindblad Expeditions Holdings Inc. Common Stock(LIND)(0.930B),LIND
Consumer Services|Transportation Services|MakeMyTrip Limited Ordinary Shares(MMYT)(3.117B),MMYT
Consumer Services|Transportation Services|MingZhu Logistics Holdings Limited Ordinary Shares(YGMZ)(0.130B),YGMZ
Consumer Services|Transportation Services|ModivCare Inc. Common Stock(MODV)(2.354B),MODV
Consumer Services|Transportation Services|Monaker Group Inc. Common Stock(MKGI)(0.066B),MKGI
Consumer Services|Transportation Services|Tuniu Corporation American Depositary Shares(TOUR)(0.403B),TOUR
Consumer Services|Transportation Services|Verra Mobility Corporation Class A Common Stock(VRRM)(2.244B),VRRM
Consumer Services|Transportation Services|Virgin Galactic Holdings Inc. Common Stock(SPCE)(11.434B),SPCE
Consumer Services|Transportation Services|XPO Logistics Inc.(XPO)(12.083B),XPO
Consumer Services|Transportation Services|Yatra Online Inc. Ordinary Shares(YTRA)(0.162B),YTRA
